UID,PUBLICATION_DATE,SITE_ID,DATE_COL,VISIT_NO,YEAR,UNIQUE_ID,DSGN_CYCLE,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,BORD_RIV,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME08,FRAME13,FRAME18,FRAMEEW,FRAMEWS,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MAJ_RIV_NM,MAJ_RIVER,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,OWN_NARS,PANEL_RVST,PANEL_SOT,PANEL_USE,PANEL_WGT,PROB_CAT,PSTL_CODE,REACHCODE,SF_ST_ID,SITETYPE,SOURCE,STATE_NM,STATE_SF,STATECTY,STRAH_CAL,STRAH_CAT,STRAH_ORD,STRATUM,TNT_CAT,URBN_NRS08,URBN_NRS18,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,USFS,WGT_CAT,WGT_DSGN,WGT_TP_EXTENT,XCOORD,YCOORD,WGT_TP_CORE
2012510,7/8/2021,NRS18_OK_11422,6/3/2019,1,2019,NRS_OK-10226,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Washita,682305,StreamRiverPer,451.24,Region_06,Target_Sampled,46006,Federal,144,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1098399,Spring Creek,H11,MS,H11130302,Upper Washita,35.3731575,-98.67906497,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Spring Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_WPT_SS_Over,NRS18_18,OK_WPT_SS,OK,R11130302000469,None,PROB,NHDPlusv2,Oklahoma,Include,F40149,1,SmallStreams,1,OK,Target,Non-Urban,Non-Urban,27,Central Great Plains,27o,Cross Timbers Transition,Not_Forest_Service,OK_SS_SPL_Include,1283.910518,285.9144998,-241292.2057,-234825.6228,476.5241663
2012511,7/8/2021,NRS18_OK_10340,9/17/2019,1,2019,NRS_OK-10205,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Rogers,833472,ArtificialPathStreamPer,163.99,Region_06,Target_Sampled,55800,Federal,146,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,1099243,Verdigris River,H11,MS,H11070105,Lower Verdigris,36.27028594,-95.72555906,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.2,TEMPERATE PRAIRIES,Verdigris River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_FPF_RO_Over,NRS18_18,OK_FPF_RO,OK,R11070105000295,None,PROB,NHDPlusv2,Oklahoma,Include,F40131,7,RiversOther,7,OK,Target,Non-Urban,Non-Urban,40,Central Irregular Plains,40b,Osage Cuestas,Not_Forest_Service,OK_RV_TPL_Include,396.8600402,110.7262301,24430.91145,-137743.1357,132.8714761
2012512,7/8/2021,NRS18_KS_10098,5/7/2018,1,2018,NRS_KS-10247,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Hodgeman,110300055,StreamRiverInt,732.32,Region_07,Target_Sampled,46003,Federal,144,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H11,MS,H11030005,Pawnee,38.15745139,-100.1897315,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Pawnee River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R11030005000125,110300055,PROB,KS_REGISTER,Kansas,Include,F20083,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27b,Rolling Plains and Breaks,Not_Forest_Service,KS_RV_SPL_Include,1500.853918,251.0236046,-363532.5029,81701.08539,512.0881533
2012513,7/8/2021,NRS18_KS_10086,5/14/2018,1,2018,NRS_KS-10235,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Cheyenne,102500034,StreamRiverPer,958.68,Region_07,Target_Sampled,46006,Federal,143,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H10L,MS,H10250003,South Fork Republican,39.89576845,-101.7077863,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,South Fork Republican River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R10250003000040,102500034,PROB,KS_REGISTER,Kansas,Include,F20023,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,25,High Plains,25c,Moderate Relief Plains,Not_Forest_Service,KS_RV_SPL_Include,1500.853918,251.0236046,-483418.5881,283033.8908,512.0881533
2012514,7/8/2021,NRS18_OH_10050,5/29/2018,1,2018,NRS_OH-10083,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Montgomery,3985996,StreamRiverPer,245.925,Region_05,Target_Sampled,46006,Federal,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1046695,Stillwater River,H05,MS,H05080001,"Upper Great Miami, Indiana, Ohio",39.90838524,-84.29816434,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Stillwater River,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_OverRO,NRS18_13_TSS,OH_RiversOther_TPL,OH,R05080001000326,None,PROB,NHDPlusV1,Ohio,Include,F39113,5,RiversOther,5,OH,Target,Urban,Non-Urban,55,Eastern Corn Belt Plains,55b,Loamy High Lime Till Plains,Not_Forest_Service,OH_RV_TPL_Include,1015.831,114.2815866,989000.5,330892.9,114.2815866
2012515,7/8/2021,NRS18_KS_10103,5/29/2018,1,2018,NRS_KS-10252,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Dickinson,1026000830,StreamRiverPer,388.68,Region_07,Target_Sampled,46006,Federal,143,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H10L,MS,H10260008,Lower Smoky Hill,38.65767114,-97.17331128,Missouri Region,H10,Not Major River,NotMajorRiver,Missouri Region,H10L,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,West Turkey Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R10260008000430,1026000830,PROB,KS_REGISTER,Kansas,Include,F20041,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27a,Smoky Hills,Not_Forest_Service,KS_RV_SPL_Include,1500.853918,251.0236046,-101143.4661,130378.4233,512.0881533
2012516,7/8/2021,NRS18_OH_10023,5/30/2018,1,2018,NRS_OH-10097,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Hamilton,3885568,StreamRiverPer,237.84,Region_05,Target_Sampled,46006,Federal,150,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H05,MS,H05080002,"Lower Great Miami, Indiana, Ohio",39.2169141,-84.61572904,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_SAP,NRS18_18,OH_SS_SAP,OH,R05080002001339,None,PROB,NHDPlusv2,Ohio,Include,F39061,1,SmallStreams,1,OH,Target,Urban,Urban,71,Interior Plateau,71d,Outer Bluegrass,Not_Forest_Service,OH_SS_SAP_Include,9683.798359,4736.780411,971551.8761,250697.6426,4736.780411
2012517,7/8/2021,NRS18_KY_10006,5/31/2018,1,2018,NRS_KY-10059,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Mason,2087257,StreamRiverPer,206.64,Region_04,Target_Sampled,46006,Federal,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,505726,Two Lick Creek,H05,MS,H05100101,Licking,38.60544808,-83.95593345,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,Two Lick Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,KY_Streams_KY_3rd,KY,R05100101000970,None,PROB,NHDPlusV1,Kentucky,Include,F21161,3,LargeStreams,3,KY,Target,Non-Urban,Non-Urban,71,Interior Plateau,71k,Hills of the Bluegrass,Not_Forest_Service,KY_LS_SAP_Include,7177.783227,788.3925134,1036229,189652,1126.275019
2012518,7/8/2021,NRS18_TX_10016,6/4/2018,1,2018,NRS_TX-10091,2018-19,PLNLOW,Plains and Lowlands,CPL,Coastal Plains,Not_Border,Harris,1440185,StreamRiverPer,26.06,Region_06,Target_Sampled,46006,Federal,141,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H12,TX,H12040104,Buffalo-San Jacinto,29.91046544,-95.49178127,Rio Grande-Texas-Gulf Region,H12_13,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,9,GREAT PLAINS,9.5,TEXAS-LOUISIANA COASTAL PLAIN,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_GCP_SS_Base,NRS18_08_TSS,TX_GCP_SS,TX,R12040104000682,None,PROB,NHDPlusV1,Texas,Include,F48201,1,SmallStreams,1,TX,Target,Urban,Urban,34,Western Gulf Coastal Plain,34a,Northern Humid Gulf Coastal Prairies,Not_Forest_Service,TX_SS_CPL_Include,21230.95923,592.9457396,49036.42,-847215.2,1423.069775
2012519,7/8/2021,NRS18_OH_10014,6/4/2018,1,2018,NRS_OH-10087,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Defiance,15637233,StreamRiverPer,222.915,Region_05,Target_Sampled,46006,Federal,116,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H04,GL,H04100009,Lower Maumee,41.39326507,-84.29579378,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,None,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseSS,NRS18_13_TSS,OH_SmallStreams_TPL,OH,R04100009000995,None,PROB,NHDPlusV1,Ohio,Include,F39039,1,SmallStreams,1,OH,Target,Non-Urban,Non-Urban,57,Huron/Erie Lake Plains,57a,Maumee Lake Plain,Not_Forest_Service,OH_SS_TPL_Include,4348.269,6131.321148,968769.4,495964.5,6131.321148
2012520,7/8/2021,NRS18_KS_10100,6/4/2018,1,2018,NRS_KS-10249,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Kingman,11030015514,StreamRiverInt,483.8,Region_07,Target_Sampled,46003,Federal,144,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H11,MS,H11030015,South Fork Ninnescah,37.64636548,-98.19185293,Arkansas-White-Red Region,H11,Kennebec River,Additional,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Over,NRS18_18,Equal,KS,R11030015000865,11030015514,PROB,KS_REGISTER,Kansas,Include,F20095,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27d,Prairie Tableland,Not_Forest_Service,KS_RV_SPL_Include,1500.853918,251.0236046,-191547.3997,18612.54904,512.0881533
2012521,7/8/2021,NRS18_MI_10033,6/5/2018,1,2018,NRS_MI-10132,2018-19,PLNLOW,Plains and Lowlands,UMW,Upper Midwest,Not_Border,Genesee,13020043,StreamRiverPer,234.57,Region_05,Target_Sampled,46006,Federal,116,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H04,GL,H04080204,Flint,42.94417911,-83.85332199,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.1,MIXED WOOD PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_UMW,NRS18_18,MI_SS_UMW,MI,R04080204000316,None,PROB,NHDPlusv2,Michigan,Include,F26049,1,SmallStreams,1,MI,Target,Urban,Non-Urban,56,Southern Michigan/Northern Indiana Drift Plains,56g,Lansing Loamy Plain,Not_Forest_Service,MI_SS_UMW_Include_18,3177.495938,882.9803898,983088.3639,672592.5288,996.9133433
2012522,7/8/2021,NRS18_PA_10004,6/5/2018,1,2018,NRS_PA-10053,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Tioga,8144108,StreamRiverPer,431.23,Region_03,Target_Sampled,46006,Federal,158,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1171398,Cedar Run,H02,MA,H02050205,Pine,41.60763429,-77.50377625,Mid-Atlantic Region,H02,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Cedar Run,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,PA_Streams_PA_2nd,PA,R02050205000218,None,PROB,NHDPlusV1,Pennsylvania,Include,F42117,2,SmallStreams,2,PA,Target,Non-Urban,Non-Urban,62,North Central Appalachians,62d,Unglaciated High Allegheny Plateau,Not_Forest_Service,PA_SS_NAP_Include,4808.149684,1188.483547,1520517,608662.7,1518.617865
2012523,7/8/2021,NRS18_IL_10363,6/5/2018,1,2018,NRS_IL-10139,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Ford,13570663,StreamRiverPer,237.44,Region_05,Target_Sampled,46006,Federal,148,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H07,MS,H07130006,Upper Sangamon,40.45352087,-88.44482322,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_TPL,NRS18_18,IL_SS_TPL,IL,R07130006000317,None,PROB,NHDPlusv2,Illinois,Include,F17053,0,SmallStreams,0,IL,Target,Non-Urban,Non-Urban,54,Central Corn Belt Plains,54a,Illinois/Indiana Prairies,Not_Forest_Service,IL_SS_TPL_Include,25032.75435,4318.602458,634630.5718,356240.6209,6261.973564
2012524,7/8/2021,NRS18_GA_10003,6/5/2018,1,2018,NRS_GA-10058,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Polk,15808733,StreamRiverPer,369.25,Region_04,Target_Sampled,46006,Federal,153,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,0,None,H03W,SA,H03150108,Upper Tallapoosa,33.92673274,-85.05046408,South-Atlantic Region,H03,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.3,SOUTHEASTERN USA PLAINS,None,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3_BaseStream,NRS18_08_TSS,GA_Streams_GA_1st,GA,R03150108000745,None,PROB,NHDPlusV1,Georgia,Include,F13233,1,SmallStreams,1,GA,Target,Non-Urban,Non-Urban,45,Piedmont,45d,Talladega Upland,Not_Forest_Service,GA_SS_SAP_Include,16156.87742,3342.359102,1002726.546,-342167.553,4270.792186
2012525,7/8/2021,NRS18_OH_10029,6/5/2018,1,2018,NRS_OH-10103,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Lucas,15634281,StreamRiverPer,194.62,Region_05,Target_Sampled,46006,Federal,116,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1046891,Swan Creek,H04,GL,H04100009,Lower Maumee,41.5401303,-83.83336808,Great Lakes Region,H04,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Swan Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseLS_TPL,NRS18_18,OH_LS_TPL,OH,R04100009000018,None,PROB,NHDPlusv2,Ohio,Include,F39095,4,LargeStreams,4,OH,Target,Non-Urban,Non-Urban,57,Huron/Erie Lake Plains,57b,Oak Openings,Not_Forest_Service,OH_LS_TPL_Include,3525.216582,1186.77115,1004740.77,517074.7244,1483.463937
2012526,7/8/2021,NRS18_KS_10043,6/5/2018,1,2018,NRS_KS-10224,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Butler,1103001726,StreamRiverPer,395.15,Region_07,Target_Sampled,46006,Federal,144,Include,Include,Include,Include,Include,Not_USFS,ArtificialPath,0,None,H11,MS,H11030017,Upper Walnut River,37.85601511,-97.14034423,Arkansas-White-Red Region,H11,Kennebec River,Additional,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_Base,NRS18_18,Equal,KS,R11030017006236,1103001726,PROB,KS_REGISTER,Kansas,Include,F20015,0,SmallStreams,0,KS,Target,Non-Urban,Non-Urban,27,Central Great Plains,27d,Prairie Tableland,Not_Forest_Service,KS_RV_SPL_Include,1500.853918,251.0236046,-99379.89742,40496.74596,512.0881533
2012527,7/8/2021,NRS18_WV_10010,6/5/2018,1,2018,NRS_WV-10053,2018-19,EHIGH,Eastern Highlands,SAP,Southern Appalachians,Not_Border,Nicholas,4548556,StreamRiverPer,243.61,Region_03,Target_Sampled,46006,Federal,150,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1535612,Bells Creek,H05,MS,H05050005,Gauley,38.26276189,-81.22257444,Ohio-Tennessee Region,H05_06,Not Major River,NotMajorRiver,Ohio-Tennessee Region,H05,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.4,OZARK/OUACHITA-APPALACHIAN FORESTS,Bells Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13TS2_BaseLS,NRS18_13_TSS,WV_LargeStreams_SAP,WV,R05050005000470,None,PROB,NHDPlusV1,West Virginia,Include,F54067,3,LargeStreams,3,WV,Target,Non-Urban,Non-Urban,69,Central Appalachians,69d,Dissected Appalachian Plateau,Not_Forest_Service,WV_LS_SAP_Include,4148.347,825.8735477,1275625,184868.6,1032.341935
2012528,7/8/2021,NRS18_OK_10001,6/4/2018,1,2018,NRS_OK-10053,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Lincoln,532475,StreamRiverPer,266.11,Region_06,Target_Sampled,46006,Federal,144,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1089912,Bear Creek,H11,MS,H11100303,Deep Fork,35.7493094,-97.13433463,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Bear Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_08TS3R2_FPF_LS_Base,NRS18_08_TSS,OK_FPF_LS,OK,R11100303000329,None,PROB,NHDPlusV1,Oklahoma,Include,F40081,4,LargeStreams,4,OK,Target,Non-Urban,Non-Urban,29,Cross Timbers,29a,Northern Cross Timbers,Not_Forest_Service,OK_LS_SPL_Include,791.135146,224.0798512,-101673.3,-195512.3,280.099814
2012529,7/8/2021,NRS18_VT_10034,6/4/2018,1,2018,NRS_VT-10148,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Windsor,6090207,StreamRiverPer,154.8,Region_01,Target_Sampled,46006,Federal,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,0,None,H01,NE,H01080106,Black-Ottauquechee,43.29959964,-72.49427176,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,None,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_OverSS_NAP,NRS18_18,VT_SS_NAP,VT,R01080106000462,None,PROB,NHDPlusv2,Vermont,Include,F50027,2,SmallStreams,2,VT,Target,Urban,Urban,58,Northeastern Highlands,58f,Vermont Piedmont,Not_Forest_Service,VT_SS_NAP_Include,1269.954094,491.8560331,1878509.844,882885.8223,510.7735729
2012530,7/8/2021,NRS18_OK_10002,6/5/2018,1,2018,NRS_OK-10065,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Creek,536493,StreamRiverPer,227.29,Region_06,Target_Sampled,46006,Federal,144,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1099561,West Fork Sandy Creek,H11,MS,H11100303,Deep Fork,35.71768787,-96.37697906,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,West Fork Sandy Creek,Non Federal,NRS_NO_08_13_18,NRS_NO_08_13_18,NRS18_13NR_FPF_LS_Base,NRS18_13_TSS,OK_FPF_LS,OK,R11100303000852,None,PROB,NHDPlusV1,Oklahoma,Include,F40037,3,LargeStreams,3,OK,Target,Non-Urban,Non-Urban,29,Cross Timbers,29a,Northern Cross Timbers,Not_Forest_Service,OK_LS_SPL_Include,1292.611131,224.0798512,-33804.35,-199592.4,280.099814
2012531,7/8/2021,NRS18_VT_10011,6/5/2018,1,2018,NRS_VT-10138,2018-19,EHIGH,Eastern Highlands,NAP,Northern Appalachians,Not_Border,Windham,166161614,StreamRiverPer,398.77,Region_01,Target_Sampled,46006,Federal,118,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1460206,Whetstone Brook,H01,NE,H01080107,West,42.87681254,-72.69005327,New England Region,H01,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,5,NORTHERN FORESTS,5.3,ATLANTIC HIGHLANDS,Whetstone Brook,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_NAP,NRS18_18,VT_SS_NAP,VT,R01080107000929,None,PROB,NHDPlusv2,Vermont,Include,F50025,2,SmallStreams,2,VT,Target,Non-Urban,Non-Urban,58,Northeastern Highlands,58f,Vermont Piedmont,Not_Forest_Service,VT_SS_NAP_Include,1269.954094,491.8560331,1874647.164,833221.8782,510.7735729
2012532,7/8/2021,NRS18_OK_10045,6/5/2018,1,2018,NRS_OK-10109,2018-19,PLNLOW,Plains and Lowlands,SPL,Southern Plains,Not_Border,Lincoln,496338,StreamRiverPer,243.125,Region_06,Target_Sampled,46006,Federal,144,Include,Include,Include,Exclude,Include,Not_USFS,StreamRiver,1099794,Wildhorse Creek,H11,MS,H11050003,Lower Cimarron,35.92512642,-96.71988346,Arkansas-White-Red Region,H11,Not Major River,NotMajorRiver,Arkansas-White-Red Region,H11,Mississippi_Basin,9,GREAT PLAINS,9.4,SOUTH CENTRAL SEMI-ARID PRAIRIES,Wildhorse Creek,Non Federal,NRS_NO_NO_13_18,NRS_NO_NO_13_18,NRS18_13NR_WPT_LS_Base,NRS18_13_TSS,OK_WPT_LS,OK,R11050003000377,None,PROB,NHDPlusV1,Oklahoma,Include,F40081,3,LargeStreams,3,OK,Target,Non-Urban,Non-Urban,27,Central Great Plains,27o,Cross Timbers Transition,Not_Forest_Service,OK_LS_SPL_Include,808.2332,224.0798512,-64376.78,-176189.2,280.099814
2012533,7/8/2021,NRS18_CA_10048,6/5/2018,1,2018,NRS_CA-11197,2018-19,WMTNS,West,WMT,Western Mountains,Not_Border,San Diego,20343321,StreamRiverPer,737.2,Region_09,Target_Sampled,46006,Federal,159,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,273500,San Luis Rey River,H18,CA,H18070303,San Luis Rey-Escondido,33.26659717,-116.8176623,California Region,H18,Not Major River,NotMajorRiver,Not Miss River Basin,NMRB,Not_Mississippi_Basin,11,MEDITERRANEAN CALIFORNIA,11.1,MEDITERRANEAN CALIFORNIA,San Luis Rey River,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseRO_WMT,NRS18_18,CA_RO_WMT,CA,R18070303000102,None,PROB,NHDPlusv2,California,Include,F06073,5,RiversOther,5,CA,Target,Non-Urban,Non-Urban,8,Southern California Mountains,8e,Southern California Lower Montane Shrub and Woodland,Not_Forest_Service,CA_RV_WMT_Include,2276.296119,82.87875999,-1911424.756,-263537.0789,227.91659
2012534,7/8/2021,NRS18_WI_10030,6/5/2018,1,2018,NRS_WI-10178,2018-19,PLNLOW,Plains and Lowlands,TPL,Temperate Plains,Not_Border,Dane,13296672,StreamRiverPer,262.88,Region_05,Target_Sampled,46006,Federal,148,Include,Include,Include,Include,Include,Not_USFS,StreamRiver,1573740,Saunders Creek,H07,MS,H07090002,Middle Rock,42.92328943,-89.1037515,Upper Mississippi Region,H07,Not Major River,NotMajorRiver,Upper Mississippi Region,H07,Mississippi_Basin,8,EASTERN TEMPERATE FORESTS,8.2,CENTRAL USA PLAINS,Saunders Creek,Non Federal,NRS_NO_NO_NO_18,NRS_NO_NO_NO_18,NRS18_18_BaseSS_TPL,NRS18_18,WI_SS_TPL,WI,R07090002007361,None,PROB,NHDPlusv2,Wisconsin,Include,F55025,2,SmallStreams,2,WI,Target,Non-Urban,Non-Urban,53,Southeastern Wisconsin Till Plains,53c,Southeastern Wisconsin Savannah and Till Plain,Not_Forest_Service,WI_SS_TPL_Include,1200.445832,1467.248638,559346.9135,627650.1497,1676.855586
