"","SITE_ID","VISIT_ID","DATE_COL","NH4N_PPM","NO3N_PPM","NTL_PPM","PTL_PPB","CHLA_PPB","DOC_PPM","DIN_PPM","VISIT_NO","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","ECO_REG","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","TSTATE_TP","TSTATE_TN","TSTATE_CHL","PTL_COND","NTL_COND","CHLA_COND","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME"
"43","NLA06608-0031",7511,2007-09-05,0.012,0.005,0.394,24,8.496,3.99,0.017,2,"PROB_Lake",-81.51745185,39.77645357,"Region_5",28.82219287,"YES","SAP","MAN-MADE",24.24953577,241.93,5030201,"NLA_OH-10003","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",36.3022721591942,2.81287927464839e-05,8.56714499892911e-07,3.56964374955379e-07,7.748493709466e-07,0.000332223147377186,1.21367887484829e-06,"Southern Appalachians"
"44","NLA06608-0033",7512,2007-07-17,0.049,0.005,0.835,67,8.92,10.11,0.054,1,"PROB_Lake",-121.2990598,47.31108363,"Region_10",32.54937288,"NO","WMT","NATURAL",15.16448355,732.43,17030001,"NLA_WA-10005","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",27.558812564219,5.96130506175484e-05,3.49825087456272e-06,3.56964374955379e-07,2.16312116055926e-06,0.000841798501248959,3.8552152495181e-06,"Western Mountains"
"45","NLA06608-0033",7513,2007-08-28,0.006,0.0025,0.4395,33,5.08,10.72,0.0085,2,"PROB_Lake",-121.2990598,47.31108363,"Region_10",32.54937288,"NO","WMT","NATURAL",15.16448355,732.43,17030001,"NLA_WA-10005","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",29.4505742758945,3.13771685585779e-05,4.28357249946455e-07,1.7848218747769e-07,1.06541788505157e-06,0.000892589508742714,6.06839437424145e-07,"Western Mountains"
"46","NLA06608-0036",7514,2007-07-12,0.016,0.005,0.178,8,5.069,4.07,0.021,1,"PROB_Lake",-88.32737922,37.47735404,"Region_5",75.72375178,"NO","TPL","MAN-MADE",12.02760537,113.39,5140203,"NLA_IL-10003","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",49.2015566827658,1.27079317484115e-05,1.14228599985721e-06,3.56964374955379e-07,2.58283123648867e-07,0.000338884263114072,1.49925037481259e-06,"Temperate Plains"
"47","NLA06608-0036",7515,2007-07-16,0.0225,0.0025,0.2945,9,3.16,4.58,0.025,2,"PROB_Lake",-88.32737922,37.47735404,"Region_5",75.72375178,"NO","TPL","MAN-MADE",12.02760537,113.39,5140203,"NLA_IL-10003","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",72.3588436607966,2.10252016848718e-05,1.60633968729921e-06,1.7848218747769e-07,2.90568514104975e-07,0.000381348875936719,1.7848218747769e-06,"Temperate Plains"
"48","NLA06608-0037",7516,2007-07-13,0.019,0.005,0.239,14,8.016,3.38,0.024,1,"PROB_Lake",-73.36398551,41.69699293,"Region_1",21.55717344,"YES","NAP","NATURAL",236.955581,211.27,1100005,"NLA_CT-10002","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",37.750151034289,1.70628971228671e-05,1.35646462483044e-06,3.56964374955379e-07,4.51995466385517e-07,0.00028143213988343,1.71342899978582e-06,"Northern Appalachians"
"49","NLA06608-0037",7517,2007-09-05,0.011,0.0025,0.3195,12.5,6.04,3.225,0.0135,2,"PROB_Lake",-73.36398551,41.69699293,"Region_1",21.55717344,"YES","NAP","NATURAL",236.955581,211.27,1100005,"NLA_CT-10002","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",56.5209792724266,2.28100235596487e-05,7.85321624901835e-07,1.7848218747769e-07,4.03567380701354e-07,0.000268526228143214,9.63803812379525e-07,"Northern Appalachians"
"50","NLA06608-0038",7518,2007-07-12,0.017,0.036,0.158,4,4.328,3.27,0.053,1,"PROB_Lake",-71.86971736,44.79759122,"Region_1",35.04559536,"NO","NAP","NATURAL",220.6478779,358.73,1110000,"NLA_VT-10004","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",87.3465837738988,1.128007424859e-05,1.21367887484829e-06,2.57014349967873e-06,1.29141561824433e-07,0.000272273105745212,3.78382237452702e-06,"Northern Appalachians"
"51","NLA06608-0038",7519,2007-08-27,0.011,0.0025,0.107,3,2.376,3.325,0.0135,2,"PROB_Lake",-71.86971736,44.79759122,"Region_1",35.04559536,"NO","NAP","NATURAL",220.6478779,358.73,1110000,"NLA_VT-10004","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",78.8699110869803,7.63903762404512e-06,7.85321624901835e-07,1.7848218747769e-07,9.6856171368325e-08,0.000276852622814321,9.63803812379525e-07,"Northern Appalachians"
"52","NLA06608-0041",7520,2007-06-12,0.011,0.376,0.476,1,0.884,1.24,0.387,1,"PROB_Lake",-80.85405519,38.22694093,"Region_3",23.89950044,"YES","SAP","MAN-MADE",1071.509332,501.84,5050005,"NLA_WV-10003","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",1052.58161712344,3.39830084957521e-05,7.85321624901835e-07,2.68437209966445e-05,3.22853904561083e-08,0.000103247293921732,2.76290426215464e-05,"Southern Appalachians"
"53","NLA06608-0041",7521,2007-07-11,0.0135,0.328,0.385,1,1.134,1.585,0.3415,2,"PROB_Lake",-80.85405519,38.22694093,"Region_3",23.89950044,"YES","SAP","MAN-MADE",1071.509332,501.84,5050005,"NLA_WV-10003","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",851.352778555722,2.74862568715642e-05,9.63803812379525e-07,2.34168629970729e-05,3.22853904561083e-08,0.000131973355537052,2.43806668094524e-05,"Southern Appalachians"
"54","NLA06608-0042",7522,2007-06-22,0.0125,0.0025,0.2295,16,2.32,4.77,0.015,1,"PROB_Lake",-107.0403753,44.45823517,"Region_8",9.832508096,"NO","WMT","MAN-MADE",77.7184868,2626,10090206,"NLA_WY-10002","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",31.7184192659965,1.63846648104519e-05,8.92410937388449e-07,1.7848218747769e-07,5.16566247297733e-07,0.000397169025811823,1.07089312486614e-06,"Western Mountains"
"55","NLA06608-0042",7523,2007-07-06,0.016,0.005,0.147,5,1.276,3.2,0.021,2,"PROB_Lake",-107.0403753,44.45823517,"Region_8",9.832508096,"NO","WMT","MAN-MADE",77.7184868,2626,10090206,"NLA_WY-10002","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",65.0123939988006,1.04947526236882e-05,1.14228599985721e-06,3.56964374955379e-07,1.61426952280542e-07,0.000266444629475437,1.49925037481259e-06,"Western Mountains"
"56","NLA06608-0043",7524,2007-07-31,0.015,0.005,0.645,9,5.409,7.22,0.02,1,"PROB_Lake",-85.44424168,41.553395,"Region_5",10.83110054,"YES","UMW","NATURAL",24.24719175,273.03,4050001,"NLA_IN-10002","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",158.476924146736,4.6048404369244e-05,1.07089312486614e-06,3.56964374955379e-07,2.90568514104975e-07,0.000601165695253955,1.42785749982152e-06,"Upper Midwest"
"57","NLA06608-0043",7525,2007-08-15,0.019,0.005,0.714,11,5.317,7.25,0.024,2,"PROB_Lake",-85.44424168,41.553395,"Region_5",10.83110054,"YES","UMW","NATURAL",24.24719175,273.03,4050001,"NLA_IN-10002","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",143.533856880469,5.09745127436282e-05,1.35646462483044e-06,3.56964374955379e-07,3.55139295017192e-07,0.000603663613655287,1.71342899978582e-06,"Upper Midwest"
"58","NLA06608-0044",7526,2007-07-18,0.035,0.005,4.108,601,135.61,16.68,0.04,1,"PROB_Lake",-101.7024805,42.4048448,"Region_7",4.160811284,"NO","SPL","NATURAL",219.8023543,1097.9,10150004,"NLA_NE-10011","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",15.1148830490607,0.00029328193046334,2.49875062468766e-06,3.56964374955379e-07,1.94035196641211e-05,0.00138884263114072,2.85571499964304e-06,"Southern Plains"
"59","NLA06608-0044",7527,2007-07-30,0.0285,0.0025,6.9785,538.5,137.8545,16.985,0.031,2,"PROB_Lake",-101.7024805,42.4048448,"Region_7",4.160811284,"NO","SPL","NATURAL",219.8023543,1097.9,10150004,"NLA_NE-10011","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",28.6566357493813,0.000498215178125223,2.03469693724566e-06,1.7848218747769e-07,1.73856827606143e-05,0.00141423813488759,2.21317912472335e-06,"Southern Plains"
"60","NLA06608-0045",7528,2007-06-26,0.03,0.039,0.648,54,20.16,4.79,0.069,1,"PROB_Lake",-77.88986113,37.29320486,"Region_3",18.68349386,"NO","SAP","MAN-MADE",28.83819816,65.73,2080207,"NLA_VA-10011","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",26.5356710199186,4.62625829942172e-05,2.14178624973228e-06,2.78432212465196e-06,1.74341108462985e-06,0.000398834304746045,4.92610837438424e-06,"Southern Appalachians"
"61","NLA06608-0045",7529,2007-08-02,0.0115,0.0025,0.459,59.5,21.12,4.545,0.014,2,"PROB_Lake",-77.88986113,37.29320486,"Region_3",18.68349386,"NO","SAP","MAN-MADE",28.83819816,65.73,2080207,"NLA_VA-10011","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",17.058645655662,3.27693296209038e-05,8.21018062397373e-07,1.7848218747769e-07,1.92098073213845e-06,0.000378434637801832,9.99500249875062e-07,"Southern Appalachians"
"62","NLA06608-0048",7530,2007-08-02,0.011,0.005,0.773,111,54,4.77,0.016,1,"PROB_Lake",-89.17572548,36.7872968,"Region_7",200.6912525,"NO","CPL","NATURAL",5.61794831,92.55,8020201,"NLA_MO-10007","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",15.3994547285263,5.51866923681017e-05,7.85321624901835e-07,3.56964374955379e-07,3.58367834062802e-06,0.000397169025811823,1.14228599985721e-06,"Coastal Plains"
"63","NLA06608-0048",7531,2007-09-18,0.011,0.0025,0.9735,83,22.693,4.835,0.0135,2,"PROB_Lake",-89.17572548,36.7872968,"Region_7",200.6912525,"NO","CPL","NATURAL",5.61794831,92.55,8020201,"NLA_MO-10007","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",25.9362206203723,6.95009638038124e-05,7.85321624901835e-07,1.7848218747769e-07,2.67968740785699e-06,0.000402581182348043,9.63803812379525e-07,"Coastal Plains"
"64","NLA06608-0049",7532,2007-08-15,0.014,0.005,0.256,15,1.136,1.88,0.019,1,"PROB_Lake",-117.1533553,45.06232667,"Region_10",16.39814678,"NO","WMT","MAN-MADE",12.89054746,2107.88,17050201,"NLA_OR-10007","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",37.7396210061065,1.82765759977154e-05,9.99500249875062e-07,3.56964374955379e-07,4.84280856841625e-07,0.000156536219816819,1.35646462483044e-06,"Western Mountains"
"65","NLA06608-0050",7533,2007-07-02,0.012,0.005,0.303,16,3.952,5.14,0.017,1,"PROB_Lake",-71.80868659,43.44601793,"Region_1",83.28595282,"NO","NAP","NATURAL",11.97907093,196.17,1070003,"NLA_NH-10004","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",41.8766058283091,2.1632041122296e-05,8.56714499892911e-07,3.56964374955379e-07,5.16566247297733e-07,0.000427976686094921,1.21367887484829e-06,"Northern Appalachians"
"66","NLA06608-0050",7534,2007-08-30,0.007,0.0025,0.38,17.5,9.72,6.215,0.0095,2,"PROB_Lake",-71.80868659,43.44601793,"Region_1",83.28595282,"NO","NAP","NATURAL",11.97907093,196.17,1070003,"NLA_NH-10004","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE",48.0169285122337,2.71292924966088e-05,4.99750124937531e-07,1.7848218747769e-07,5.64994332981896e-07,0.000517485428809326,6.78232312415221e-07,"Northern Appalachians"
"67","NLA06608-0053",7535,2007-08-23,0.012,0.005,0.246,29,6.256,2.88,0.017,1,"PROB_Lake",-73.43960723,43.55819295,"Region_2",8.418311244,"YES","NAP","NATURAL",470.73915,28.85,2010001,"NLA_NY-10003","EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",18.7579743416666,1.75626472478047e-05,8.56714499892911e-07,3.56964374955379e-07,9.36276323227142e-07,0.000239800166527893,1.21367887484829e-06,"Northern Appalachians"
"68","NLA06608-0053",7536,2007-09-27,0.011,0.005,0.275,19,5.008,2.8,0.016,2,"PROB_Lake",-73.43960723,43.55819295,"Region_2",8.418311244,"YES","NAP","NATURAL",470.73915,28.85,2010001,"NLA_NY-10003","MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",32.0057435547264,1.96330406225459e-05,7.85321624901835e-07,3.56964374955379e-07,6.13422418666058e-07,0.000233139050791007,1.14228599985721e-06,"Northern Appalachians"
"69","NLA06608-0057",7538,2007-06-16,0.02,0.005,1.756,218,125.396,9.7,0.025,1,"PROB_Lake",-80.51686138,34.96189211,"Region_4",11.56487147,"YES","SAP","MAN-MADE",53.02839363,149.57,3040105,"NLA_NC-10002","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",17.8121706081717,0.000125365888484329,1.42785749982152e-06,3.56964374955379e-07,7.03821511943162e-06,0.000807660283097419,1.7848218747769e-06,"Southern Appalachians"
"70","NLA06608-0057",7539,2007-07-14,0.218,0.0025,1.079,200,67.68,9.905,0.2205,2,"PROB_Lake",-80.51686138,34.96189211,"Region_4",11.56487147,"YES","SAP","MAN-MADE",53.02839363,149.57,3040105,"NLA_NC-10002","HYPEREUTROPHIC (> 100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",11.9299954293717,7.70329121153709e-05,1.55636467480545e-05,1.7848218747769e-07,6.45707809122167e-06,0.000824729392173189,1.57421289355322e-05,"Southern Appalachians"
"71","NLA06608-0061",7541,2007-06-12,0.019,0.0025,0.488,19.5,3.54,6.1,0.0215,1,"PROB_Lake",-113.5793644,34.24558153,"Region_9",1.201463105,"NO","XER","MAN-MADE",572.3287327,335,15030204,"NLA_AZ-10001","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",55.3393481099157,3.4839722995645e-05,1.35646462483044e-06,1.7848218747769e-07,6.29565113894112e-07,0.000507910074937552,1.53494681230813e-06,"Xeric"
"72","NLA06608-0061",7542,2007-08-22,0.005,0.005,0.562,16,9.648,6.53,0.01,2,"PROB_Lake",-113.5793644,34.24558153,"Region_9",1.201463105,"NO","XER","MAN-MADE",572.3287327,335,15030204,"NLA_AZ-10001","MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",77.6721203812201,4.01227957449847e-05,3.56964374955379e-07,3.56964374955379e-07,5.16566247297733e-07,0.000543713572023314,7.13928749910759e-07,"Xeric"
"73","NLA06608-0062",7543,2007-08-09,0.046,0.005,2.834,152,2.184,28.53,0.051,1,"PROB_Lake",-99.74629427,47.32067994,"Region_8",19.94722145,"NO","NPL","NATURAL",54.29856165,562.29,10130103,"NLA_ND-10003","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","1:LEAST DISTURBED",41.2292169245885,0.000202327407724709,3.28407224958949e-06,3.56964374955379e-07,4.90737934932847e-06,0.00237552039966694,3.64103662454487e-06,"Northern Plains"
"74","NLA06608-0062",7544,2007-08-27,0.0445,0.007,2.972,130.5,67.6,29.75,0.0515,2,"PROB_Lake",-99.74629427,47.32067994,"Region_8",19.94722145,"NO","NPL","NATURAL",54.29856165,562.29,10130103,"NLA_ND-10003","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","2:INTERMEDIATE DISTURBANCE","3:MOST DISTURBED","2:INTERMEDIATE DISTURBANCE",50.3601623698583,0.000212179624473478,3.17698293710288e-06,4.99750124937531e-07,4.21324345452214e-06,0.00247710241465445,3.67673306204041e-06,"Northern Plains"
"75","NLA06608-0064",7545,2007-06-18,0.161,0.168,3.366,2047,19.04,33.65,0.329,1,"PROB_Lake",-112.1680165,48.8940613,"Region_8",5.441933591,"NO","NPL","NATURAL",25.20779145,1208,10050002,"NLA_MT-10004","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",3.63617768494732,0.000240308417219961,1.14942528735632e-05,1.19940029985008e-05,6.60881942636537e-05,0.00280183180682764,2.3488255872064e-05,"Northern Plains"
"76","NLA06608-0064",7546,2007-08-26,0.0435,0.0025,3.869,1345,29.41833,37.725,0.046,2,"PROB_Lake",-112.1680165,48.8940613,"Region_8",5.441933591,"NO","NPL","NATURAL",25.20779145,1208,10050002,"NLA_MT-10004","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","EUTROPHIC (7-30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","1:LEAST DISTURBED",6.36099821413043,0.000276219033340473,3.1055900621118e-06,1.7848218747769e-07,4.34238501634657e-05,0.00314113238967527,3.28407224958949e-06,"Northern Plains"
"77","NLA06608-0065",7547,2007-07-17,0.006,0.0025,0.0705,1,0.556,1.3,0.0085,1,"PROB_Lake",-115.116608,48.96243381,"Region_8",7.59453197,"NO","WMT","NATURAL",89.52258877,766.43,17010101,"NLA_MT-10005","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",155.897067242022,5.03319768687085e-06,4.28357249946455e-07,1.7848218747769e-07,3.22853904561083e-08,0.000108243130724396,6.06839437424145e-07,"Western Mountains"
"78","NLA06608-0065",7548,2007-09-12,0.005,0.0025,0.068,4,0.9725,1.39,0.0075,2,"PROB_Lake",-115.116608,48.96243381,"Region_8",7.59453197,"NO","WMT","NATURAL",89.52258877,766.43,17010101,"NLA_MT-10005","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",37.5922006115514,4.85471549939316e-06,3.56964374955379e-07,1.7848218747769e-07,1.29141561824433e-07,0.000115736885928393,5.35446562433069e-07,"Western Mountains"
"79","NLA06608-0066",7549,2007-06-12,0.028,0.504,0.665,7,1.749,1.63,0.532,1,"PROB_Lake",-79.38081778,39.76851425,"Region_3",8.935850053,"NO","SAP","MAN-MADE",1094.588775,439.26,5020006,"NLA_PA-10002","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",210.074062241022,4.74762618690655e-05,1.99900049975012e-06,3.59820089955022e-05,2.25997733192758e-07,0.000135720233139051,3.79810094952524e-05,"Southern Appalachians"
"80","NLA06608-0066",7550,2007-09-18,0.0065,0.314,0.6,6,6.7,1.905,0.3205,2,"PROB_Lake",-79.38081778,39.76851425,"Region_3",8.935850053,"NO","SAP","MAN-MADE",1094.588775,439.26,5020006,"NLA_PA-10002","OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L)","1:LEAST DISTURBED","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE",221.130591832655,4.28357249946455e-05,4.64053687441993e-07,2.24173627471978e-05,1.9371234273665e-07,0.000158617818484596,2.28814164346398e-05,"Southern Appalachians"
"81","NLA06608-0068",7552,2007-07-09,0.01,0.168,0.168,1,0.953,1.12,0.178,1,"PROB_Lake",-107.8853911,37.82447614,"Region_8",9.171940265,"NO","WMT","MAN-MADE",50.09896936,2959.6,14030003,"NLA_CO-10003","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",371.499394278861,1.19940029985008e-05,7.13928749910759e-07,1.19940029985008e-05,3.22853904561083e-08,9.3255620316403e-05,1.27079317484115e-05,"Western Mountains"
"82","NLA06608-0068",7553,2007-09-12,0.0065,0.0875,0.129,0.5,0.454,0.71,0.094,2,"PROB_Lake",-107.8853911,37.82447614,"Region_8",9.171940265,"NO","WMT","MAN-MADE",50.09896936,2959.6,14030003,"NLA_CO-10003","OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)","1:LEAST DISTURBED","1:LEAST DISTURBED","1:LEAST DISTURBED",570.51692692825,9.20968087384879e-06,4.64053687441993e-07,6.24687656171914e-06,1.61426952280542e-08,5.91174021648626e-05,6.71093024916113e-06,"Western Mountains"
"83","NLA06608-0069",7554,2007-07-18,0.02,0.005,0.42,39,7.408,13.24,0.025,1,"PROB_Lake",-81.13759704,28.63735951,"Region_4",2.082890779,"YES","CPL","NATURAL",24.47044676,11.26,3080101,"NLA_FL-10006","EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7-30 ug/L)","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED","1:LEAST DISTURBED",23.8140637358244,2.99850074962519e-05,1.42785749982152e-06,3.56964374955379e-07,1.25913022778822e-06,0.00110241465445462,1.7848218747769e-06,"Coastal Plains"
"84","NLA06608-0069",7555,2007-09-26,0.0335,0.047,0.7625,46.5,4.2,17.355,0.0805,2,"PROB_Lake",-81.13759704,28.63735951,"Region_4",2.082890779,"YES","CPL","NATURAL",24.47044676,11.26,3080101,"NLA_FL-10006","EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75-1.4 mg/L)","MESOTROPHIC (2-7 ug/L)","2:INTERMEDIATE DISTURBANCE","2:INTERMEDIATE DISTURBANCE","1:LEAST DISTURBED",36.2606615639569,5.44370671806954e-05,2.39166131220104e-06,3.35546512458057e-06,1.50127065620904e-06,0.00144504579517069,5.74712643678161e-06,"Coastal Plains"
"85","NLA06608-0071",7556,2007-09-06,0.029,0.003,2.405,407,189.36,8.025,0.032,1,"PROB_Lake",-91.50916933,31.66683993,"Region_6",1.855043389,"YES","CPL","NATURAL",460.2095294,15.17,8060100,"NLA_LA-10002","HYPEREUTROPHIC (> 100 ug/L)","HYPEREUTROPHIC (> 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)","3:MOST DISTURBED","3:MOST DISTURBED","3:MOST DISTURBED",13.0668076992023,0.000171699864353538,2.0703933747412e-06,2.14178624973228e-07,1.31401539156361e-05,0.00066819317235637,2.28457199971443e-06,"Coastal Plains"
