"","VISIT_ID","NTL_PPM","PTL_PPB","NH4N_PPM","NO3N_PPM","DOC_PPM","DIN_PPM","SITE_ID","VISIT_NO","DATE_COL","SITE_TYPE","LON_DD","LAT_DD","EPA_REG","WGT_NLA","URBAN","LAKE_ORIGIN","AREA_HA","ELEV_PT","HUC_8","UNIQUE_ID","ECO_REG","CHLA_COND","NTL_COND","PTL_COND","TROPHIC_STATE","tn.tp","TN_mol","NH4N_mol","NO3N_mol","TP_mol","DOC_mol","DIN_mol","ECO_REG_NAME","CHLA_PPB","TSTATE_TP","TSTATE_TN","TSTATE_CHL"
"48",1000076,0.395,10,0.012,0,4.18,0.012,"NLA12_MI-128",1,2012-07-18,"PROB",-85.70757399,42.20474298,"Region_5",64.68475929,"Yes","NATURAL",59.29438337,272.05,4050003,"NLA_MI-10095","UMW","Good","Good","Good","Mesotrophic",87.3465837738988,2.8200185621475e-05,8.56714499892911e-07,0,3.22853904561083e-07,0.00034804329725229,8.56714499892911e-07,"Upper Midwest",3.032,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"49",1000079,3.663,23,0.024,3.49,5.13,3.514,"NLA12_MI-168",1,2012-07-19,"PROB",-85.11502111,42.78409894,"Region_5",68.23819077,"Yes","NATURAL",36.97647575,247.07,4050007,"NLA_MI-10135","UMW","Good","Poor","Good","Eutrophic",352.174503427398,0.000261512101092311,1.71342899978582e-06,0.000249161133718855,7.42563980490492e-07,0.00042714404662781,0.000250874562718641,"Upper Midwest",13.41538462,"MESOTROPHIC (10-25 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","EUTROPHIC (7 to 30 ug/L)"
"50",1000080,0.79,38,0.01,0,5.63,0.01,"NLA12_MI-112",1,2012-07-19,"PROB",-85.31406375,41.94278644,"Region_5",12.79786549,"No","NATURAL",195.7958733,258.64,4050001,"NLA_MI-10013","UMW","Good","Fair","Fair","Eutrophic",45.9718861967888,5.640037124295e-05,7.13928749910759e-07,0,1.22684483733212e-06,0.000468776019983347,7.13928749910759e-07,"Upper Midwest",17.04,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"51",1000081,0.588,15,0.03,0.005,6.42,0.035,"NLA12_MI-115",1,2012-07-19,"PROB",-85.57428357,42.18639352,"Region_5",113.4000018,"Yes","NATURAL",131.8145051,260.47,4050003,"NLA_MI-10046","UMW","Good","Good","Good","Mesotrophic",86.6831919984008,4.19790104947526e-05,2.14178624973228e-06,3.56964374955379e-07,4.84280856841625e-07,0.000534554537885096,2.49875062468766e-06,"Upper Midwest",3.5,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"52",1000082,0.019,24,0.015,NA,5.2,NA,"NLA12_WI-131",1,2012-07-18,"PROB",-89.38901466,45.97188548,"Region_5",109.2550465,"No","NATURAL",116.9707289,498.67,7070001,"NLA_WI-10066","UMW","Good","Good","Good","Eutrophic",1.75061718534185,1.35646462483044e-06,1.07089312486614e-06,NA,7.748493709466e-07,0.000432972522897585,NA,"Upper Midwest",20.3,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"53",1000083,0.89,35,0.015,NA,18,NA,"NLA12_WI-154",1,2012-07-16,"PROB",-89.17936483,45.39105151,"Region_5",307.2557803,"No","NATURAL",1.656868354,517.88,4030202,"NLA_WI-10089","UMW","Good","Fair","Fair","Eutrophic",56.2303504945894,6.35396587420575e-05,1.07089312486614e-06,NA,1.12998866596379e-06,0.00149875104079933,NA,"Upper Midwest",21.3,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"54",1000084,0.723,59,0.034,0.168,4.82,0.202,"NLA12_NE-109",1,2012-07-20,"PROB",-100.7757749,41.03740677,"Region_7",17.17817457,"Yes","MAN_MADE",641.0234072,916,10190018,"NLA_NE-10010","SPL","Good","Fair","Poor","Eutrophic",27.0978674398321,5.16170486185479e-05,2.42735774969658e-06,1.19940029985008e-05,1.90483803691039e-06,0.000401332223147377,1.44213607481973e-05,"Southern Plains",12.01333333,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"55",1000085,1.058,310,0.013,0,4.65,0.013,"NLA12_NE-103",1,2012-07-19,"PROB",-100.7041992,40.36174467,"Region_7",8.264109252,"No","MAN_MADE",644.4589529,787.34,10250007,"NLA_NE-10083","SPL","Good","Poor","Poor","Hypereutrophic",7.54697310190158,7.55336617405583e-05,9.28107374883987e-07,0,1.00084710413936e-05,0.000387177352206495,9.28107374883987e-07,"Southern Plains",32.26666667,"HYPEREUTROPHIC (>100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"56",1000086,0.33,241,0.043,0.036,1.78,0.079,"NLA12_NE-114",1,2012-07-22,"PROB",-98.90067497,41.32198742,"Region_7",8.264109252,"No","MAN_MADE",1117.854469,657.71,10210003,"NLA_NE-10086","SPL","Good","Good","Poor","Mesotrophic",3.02792926575835,2.3559648747055e-05,3.06989362461626e-06,2.57014349967873e-06,7.78077909992211e-06,0.000148209825145712,5.64003712429499e-06,"Southern Plains",5.82,"HYPEREUTROPHIC (>100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"57",1000087,0.968,53,0.027,0.019,6.5,0.046,"NLA12_WA-106",1,2012-07-24,"PROB",-122.4113066,46.49649104,"Region_10",22.51026318,"No","MAN_MADE",84.03295981,238.87,17080005,"NLA_WA-10017","WMT","Poor","Poor","Fair","Hypereutrophic",40.3876250743415,6.91083029913615e-05,1.92760762475905e-06,1.35646462483044e-06,1.71112569417374e-06,0.000541215653621982,3.28407224958949e-06,"Western Mountains",36.64,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"58",1000088,2.304,237,0.026,0.01,4.95,0.036,"NLA12_NE-104",1,2012-07-23,"PROB",-98.65979155,41.76432182,"Region_7",15.60063964,"No","MAN_MADE",50.56218763,610.76,10210010,"NLA_NE-10087","SPL","Good","Poor","Poor","Hypereutrophic",21.4972524718328,0.000164489183979439,1.85621474976797e-06,7.13928749910759e-07,7.65163753809767e-06,0.000412156536219817,2.57014349967873e-06,"Southern Plains",157.86,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"59",1000091,0.489,18,0.033,0.002,4.72,0.035,"NLA12_MI-117",1,2012-07-24,"PROB",-83.50544419,42.61885968,"Region_5",278.9036241,"Yes","NATURAL",30.03726716,284.65,4090005,"NLA_MI-10005","UMW","Good","Good","Good","Mesotrophic",60.0738107812046,3.49111158706361e-05,2.3559648747055e-06,1.42785749982152e-07,5.8113702820995e-07,0.00039300582847627,2.49875062468766e-06,"Upper Midwest",3.144,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"60",1000092,0.588,46,0.025,0.093,2.57,0.118,"NLA12_MI-102",1,2012-07-24,"PROB",-86.44955883,43.94203389,"Region_5",12.79786549,"Yes","NATURAL",239.2614117,176.99,4060101,"NLA_MI-10056","UMW","Good","Good","Poor","Hypereutrophic",28.2662582603481,4.19790104947526e-05,1.7848218747769e-06,6.63953737417006e-06,1.48512796098098e-06,0.00021398834304746,8.42435924894696e-06,"Upper Midwest",33.44,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"61",1000093,1.999,96,0.044,0,24.11,0.044,"NLA12_NE-133",1,2012-07-24,"PROB",-98.56233501,42.10977927,"Region_7",20.93149912,"No","NATURAL",73.73345552,621.19,10220001,"NLA_NE-10127","SPL","Fair","Good","Good","Mesotrophic",46.0458388618206,0.000142714357107161,3.14128649960734e-06,0,3.0993974837864e-06,0.002007493755204,3.14128649960734e-06,"Southern Plains",2.66,"EUTROPHIC (25-100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","MESOTROPHIC (2-7 ug/L))"
"62",1000094,0.551,10,0.025,0.002,8.68,0.027,"NLA12_MI-110",1,2012-07-25,"PROB",-83.30902829,42.7448541,"Region_5",422.2733841,"Yes","NATURAL",11.22241463,301.57,4090003,"NLA_MI-10036","UMW","Good","Good","Good","Oligotrophic",121.842956099793,3.93374741200828e-05,1.7848218747769e-06,1.42785749982152e-07,3.22853904561083e-07,0.000722731057452123,1.92760762475905e-06,"Upper Midwest",1.501714286,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"63",1000096,0.488,21,0.0089,0.002,5.23,0.0109,"NLA12_MI-129",1,2012-07-25,"PROB",-85.00046365,43.95733488,"Region_5",70.40204082,"No","NATURAL",25.87205168,329.08,4060102,"NLA_MI-10096","UMW","Good","Good","Good","Mesotrophic",51.386537530636,3.4839722995645e-05,6.35396587420575e-07,1.42785749982152e-07,6.77993199578275e-07,0.000435470441298918,7.78182337402727e-07,"Upper Midwest",2.373333333,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"64",1000097,0.136,10,0.0089,0.009,3.01,0.0179,"NLA12_VT-114",1,2012-07-26,"PROB",-71.71766789,44.95572697,"Region_1",22.37142096,"No","NATURAL",177.5576428,529.93,1110000,"NLA_VT-10022","NAP","Good","Good","Good","Oligotrophic",30.0737604892411,9.70943099878632e-06,6.35396587420575e-07,6.42535874919683e-07,3.22853904561083e-07,0.000250624479600333,1.27793246234026e-06,"Northern Appalachians",1.851428571,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"65",1000098,0.501,22,0.007,0.002,7.68,0.009,"NLA12_MI-123",1,2012-07-26,"PROB",-84.59594103,41.88595109,"Region_5",70.40204082,"Yes","NATURAL",19.08103971,334.29,4050001,"NLA_MI-10090","UMW","Good","Good","Good","Mesotrophic",50.3574665946183,3.5767830370529e-05,4.99750124937531e-07,1.42785749982152e-07,7.10278590034383e-07,0.000639467110741049,6.42535874919683e-07,"Upper Midwest",6.186666667,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"66",1000099,0.61,30,0.016,0.004,9.12,0.02,"NLA12_MI-161",1,2012-07-26,"PROB",-85.48183584,44.24710638,"Region_5",64.68475929,"Yes","NATURAL",1048.973014,392.8,4060102,"NLA_MI-10128","UMW","Good","Good","Fair","Eutrophic",44.9632203393065,4.35496537445563e-05,1.14228599985721e-06,2.85571499964304e-07,9.6856171368325e-07,0.000759367194004996,1.42785749982152e-06,"Upper Midwest",15.392,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"67",1000100,1.35,70,0.181,NA,3,NA,"NLA12_WI-166",1,2012-07-26,"PROB",-90.42159914,43.19283315,"Region_5",6.190505164,"No","NATURAL",11.14816543,201.75,7070005,"NLA_WI-10101","UMW","Good","Poor","Poor","Eutrophic",42.6466141391549,9.63803812379525e-05,1.29221103733847e-05,NA,2.25997733192758e-06,0.000249791840133222,NA,"Upper Midwest",11.8,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"68",1000101,0.565,17,0.013,0.004,6.87,0.017,"NLA12_MI-165",1,2012-07-27,"PROB",-85.30575995,44.3550178,"Region_5",70.40204082,"No","NATURAL",10.56813818,394.01,4060102,"NLA_MI-10132","UMW","Good","Good","Good","Eutrophic",73.4934025796765,4.03369743699579e-05,9.28107374883987e-07,2.85571499964304e-07,5.48851637753842e-07,0.000572023313905079,1.21367887484829e-06,"Upper Midwest",16.48,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"69",1000103,0.246,5,0.0054,0.002,3.12,0.0074,"NLA12_MI-162",1,2012-07-30,"PROB",-85.71666173,46.46325834,"Region_5",64.68475929,"No","NATURAL",59.06040392,272.84,4020201,"NLA_MI-10129","UMW","Good","Good","Good","Mesotrophic",108.796251181666,1.75626472478047e-05,3.8552152495181e-07,1.42785749982152e-07,1.61426952280542e-07,0.000259783513738551,5.28307274933962e-07,"Upper Midwest",2.341333333,"OLIGOTROPHIC (<= 10 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"70",1000105,1.246,15,0.015,0.002,12.7,0.017,"NLA12_MI-132",1,2012-07-31,"PROB",-87.75739561,45.45225051,"Region_5",70.40204082,"No","NATURAL",13.21825643,213.03,4030108,"NLA_MI-10099","UMW","Fair","Poor","Good","Eutrophic",183.685811615659,8.89555222388806e-05,1.07089312486614e-06,1.42785749982152e-07,4.84280856841625e-07,0.00105745212323064,1.21367887484829e-06,"Upper Midwest",7.26,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"71",1000106,0.389,8,0.0063,0.002,3.85,0.0083,"NLA12_MI-118",1,2012-07-31,"PROB",-88.83001694,46.1517719,"Region_5",117.5669489,"No","NATURAL",55.62427711,497.39,4030106,"NLA_MI-10010","UMW","Good","Good","Good","Mesotrophic",107.524750278629,2.77718283715285e-05,4.49775112443778e-07,1.42785749982152e-07,2.58283123648867e-07,0.000320566194837635,5.9256086242593e-07,"Upper Midwest",2.974117647,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"72",1000107,1.074,74,0.009,0.258,3.08,0.267,"NLA12_WA-107",1,2012-07-31,"PROB",-122.4258001,45.61684794,"Region_10",24.78649861,"Yes","MAN_MADE",101.3084781,55.6,17080001,"NLA_WA-10007","WMT","Poor","Poor","Poor","Hypereutrophic",32.0938183281448,7.66759477404155e-05,6.42535874919683e-07,1.84193617476976e-05,2.38911889375202e-06,0.000256452955870108,1.90618976226173e-05,"Western Mountains",42.88,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"73",1000108,0.91,14,0.017,NA,9.3,NA,"NLA12_WI-112",1,2012-07-19,"PROB",-88.07300702,45.62088904,"Region_5",85.56162495,"No","NATURAL",12.3174475,320.42,4030108,"NLA_WI-10047","UMW","Good","Fair","Good","Mesotrophic",143.734884691226,6.49675162418791e-05,1.21367887484829e-06,NA,4.51995466385517e-07,0.000774354704412989,NA,"Upper Midwest",6.3,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"74",1000109,0.97,56,0.015,NA,5.4,NA,"NLA12_WI-108",1,2012-07-30,"PROB",-92.42532377,45.32642671,"Region_5",19.6240585,"Yes","NATURAL",577.5639511,310.94,7030005,"NLA_WI-10011","UMW","Fair","Poor","Poor","Hypereutrophic",38.3029775138706,6.92510887413436e-05,1.07089312486614e-06,NA,1.80798186554207e-06,0.0004496253122398,NA,"Upper Midwest",72.4,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","HYPEREUTROPHIC (> 30 ug/L)"
"75",1000110,0.276,14,0.0079,0.003,5.27,0.0109,"NLA12_VT-101",2,2012-08-01,"PROB",-71.81189261,44.44652025,"Region_1",81.24782053,"No","NATURAL",82.15968773,312.89,1080103,"NLA_VT-10011","NAP","Good","Good","Fair","Oligotrophic",43.5943166755806,1.97044334975369e-05,5.640037124295e-07,2.14178624973228e-07,4.51995466385517e-07,0.00043880099916736,7.78182337402727e-07,"Northern Appalachians",0.731,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"76",1000111,0.773,41,0.012,0.003,15.95,0.015,"NLA12_MI-169",1,2012-08-01,"PROB",-88.75176293,46.39989795,"Region_5",137.3026588,"No","NATURAL",8.692896041,472.1,4020102,"NLA_MI-10136","UMW","Good","Fair","Fair","Eutrophic",41.6912067040591,5.51866923681017e-05,8.56714499892911e-07,2.14178624973228e-07,1.32370100870044e-06,0.00132805995004163,1.07089312486614e-06,"Upper Midwest",21.12,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"77",1000112,0.379,8,0.0093,0.002,6.6,0.0113,"NLA12_MI-148",1,2012-08-01,"PROB",-87.98000286,45.95449781,"Region_5",70.40204082,"No","MAN_MADE",119.956222,347.99,4030108,"NLA_MI-10115","UMW","Good","Good","Good","Oligotrophic",104.76061788072,2.70578996216178e-05,6.63953737417006e-07,1.42785749982152e-07,2.58283123648867e-07,0.000549542048293089,8.06739487399158e-07,"Upper Midwest",1.530666667,"OLIGOTROPHIC (<= 10 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"78",1000113,0.035,85,0.0039,0.006,0.29,0.0099,"NLA12_WA-129",1,2012-08-01,"PROB",-121.701039,46.15548587,"Region_10",186.4166667,"No","NATURAL",1.588325787,1083.13,17080002,"NLA_WA-10081","WMT","Fair","Good","Poor","Oligotrophic",0.910537731075639,2.49875062468766e-06,2.78432212465196e-07,4.28357249946455e-07,2.74425818876921e-06,2.41465445462115e-05,7.06789462411651e-07,"Western Mountains",1.858285714,"EUTROPHIC (25-100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"79",1000115,0.29,20,0.015,NA,4.6,NA,"NLA12_WI-155",1,2012-08-01,"PROB",-92.47540024,45.38632167,"Region_5",36.75612441,"Yes","NATURAL",39.01473417,324.03,7030005,"NLA_WI-10090","UMW","Good","Good","Good","Eutrophic",32.063935815735,2.0703933747412e-05,1.07089312486614e-06,NA,6.45707809122167e-07,0.000383014154870941,NA,"Upper Midwest",18,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"80",1000116,0.8,77,0.015,NA,3.1,NA,"NLA12_WI-103",1,2012-08-01,"PROB",-92.56438162,45.31579972,"Region_5",416.7172224,"No","NATURAL",26.1330714,286.83,7030005,"NLA_WI-10040","UMW","Good","Fair","Poor","Mesotrophic",22.9746069436525,5.71142999928607e-05,1.07089312486614e-06,NA,2.48597506512034e-06,0.00025811823480433,NA,"Upper Midwest",5.22,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"81",1000117,0.708,19,0.0094,0,8.48,0.0094,"NLA12_MI-137",1,2012-08-02,"PROB",-88.06319489,46.27677652,"Region_5",325.1169051,"No","NATURAL",1.596551665,455.66,4030107,"NLA_MI-10104","UMW","Good","Good","Good","Mesotrophic",82.4002415881683,5.05461554936817e-05,6.71093024916113e-07,0,6.13422418666058e-07,0.000706078268109908,6.71093024916113e-07,"Upper Midwest",5.4625,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"82",1000118,0.54,21,0.015,NA,7.3,NA,"NLA12_WI-151",1,2012-07-31,"PROB",-91.57086287,45.73469469,"Region_5",128.4687743,"No","NATURAL",6.207703343,410.27,7050007,"NLA_WI-10086","UMW","Fair","Good","Good","Eutrophic",56.8621521855399,3.8552152495181e-05,1.07089312486614e-06,NA,6.77993199578275e-07,0.000607826810990841,NA,"Upper Midwest",8.11,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"83",1000119,3.87,232,0.054,NA,12,NA,"NLA12_WI-127",1,2012-08-02,"PROB",-91.92981181,44.77019577,"Region_5",16.66067079,"Yes","NATURAL",6.264364681,227.65,7050007,"NLA_WI-10062","UMW","Fair","Poor","Poor","Hypereutrophic",36.8868702755334,0.000276290426215464,3.8552152495181e-06,NA,7.49021058581713e-06,0.000999167360532889,NA,"Upper Midwest",82.5,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"84",1000120,1.168,47,0.011,0.002,11.86,0.013,"NLA12_MI-164",1,2012-08-03,"PROB",-87.44973497,46.39966736,"Region_5",70.40204082,"No","NATURAL",12.28863934,357.63,4030110,"NLA_MI-10131","UMW","Good","Poor","Poor","Eutrophic",54.9533045235194,8.33868779895766e-05,7.85321624901835e-07,1.42785749982152e-07,1.51741335143709e-06,0.000987510407993339,9.28107374883987e-07,"Upper Midwest",25.65333333,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"85",1000121,0.27,13,0.048,NA,4,NA,"NLA12_WI-104",1,2012-07-17,"PROB",-89.50723347,46.00615673,"Region_5",172.1233455,"No","NATURAL",422.1658539,497.98,7070001,"NLA_WI-10009","UMW","Good","Good","Good","Mesotrophic",45.9271229190899,1.92760762475905e-05,3.42685799957164e-06,NA,4.19710075929408e-07,0.000333055786844296,NA,"Upper Midwest",3.02,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","MESOTROPHIC (2-7 ug/L))"
"86",1000122,0.72,68,0.017,0.003,6.98,0.02,"NLA12_ID-143",1,2012-08-06,"PROB",-116.3104956,42.26425757,"Region_10",3.290387433,"No","MAN_MADE",35.54598079,1690.02,17050104,"NLA_ID-10093","XER","Good","Fair","Fair","Mesotrophic",23.4138273705164,5.14028699935746e-05,1.21367887484829e-06,2.14178624973228e-07,2.19540655101537e-06,0.000581182348043297,1.42785749982152e-06,"Xeric",5.76,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"87",1000123,0.514,36,0.012,0.002,16.05,0.014,"NLA12_MI-116",1,2012-08-07,"PROB",-88.31624411,47.12988727,"Region_5",117.5669489,"No","NATURAL",69.27843573,189.3,4020103,"NLA_MI-10029","UMW","Good","Good","Fair","Mesotrophic",31.5725345005513,3.6695937745413e-05,8.56714499892911e-07,1.42785749982152e-07,1.1622740564199e-06,0.00133638634471274,9.99500249875062e-07,"Upper Midwest",3.568,"EUTROPHIC (25-100 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"88",1000126,1.76,275,0.037,0.002,8.95,0.039,"NLA12_ID-216",1,2012-08-07,"PROB",-116.3645133,42.53147462,"Region_10",3.290387433,"No","MAN_MADE",29.38507822,1773.61,17050104,"NLA_ID-10165","XER","Poor","Poor","Poor","Hypereutrophic",14.1523578772899,0.000125651459984294,2.64153637466981e-06,1.42785749982152e-07,8.87848237542979e-06,0.000745212323064113,2.78432212465196e-06,"Xeric",86.56,"HYPEREUTROPHIC (>100 ug/L)","HYPEREUTROPHIC (> 1.4 ug/L)","HYPEREUTROPHIC (> 30 ug/L)"
"89",1000127,0.87,25,0.015,NA,9,NA,"NLA12_WI-129",1,2012-08-07,"PROB",-87.95943869,43.42203813,"Region_5",84.92355742,"No","MAN_MADE",2.078359922,242.54,4040003,"NLA_WI-10064","TPL","Fair","Good","Good","Eutrophic",76.953445957764,6.2111801242236e-05,1.07089312486614e-06,NA,8.07134761402708e-07,0.000749375520399667,NA,"Temperate Plains",14.5,"MESOTROPHIC (10-25 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"90",1000130,0.248,12,0.0073,0.002,3.4,0.0093,"NLA12_NH-115",1,2012-08-07,"PROB",-71.11845765,43.80812429,"Region_1",42.05957434,"No","NATURAL",20.35454689,132.13,1060002,"NLA_NH-10026","NAP","Good","Good","Good","Oligotrophic",45.7003223120821,1.77054329977868e-05,5.21167987434854e-07,1.42785749982152e-07,3.874246854733e-07,0.000283097418817652,6.63953737417006e-07,"Northern Appalachians",1.984,"MESOTROPHIC (10-25 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"91",1000132,0.359,19,0.0066,0.002,5.23,0.0086,"NLA12_MI-141",1,2012-08-08,"PROB",-88.08197567,46.69731067,"Region_5",70.40204082,"No","NATURAL",18.05137001,551.15,4030107,"NLA_MI-10108","UMW","Good","Good","Good","Mesotrophic",41.7820434041701,2.56300421217962e-05,4.71192974941101e-07,1.42785749982152e-07,6.13422418666058e-07,0.000435470441298918,6.13978724923253e-07,"Upper Midwest",2.313333333,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","MESOTROPHIC (2-7 ug/L))"
"92",1000134,1.159,95,0.075,0.003,12.07,0.078,"NLA12_WA-131",1,2012-08-08,"PROB",-120.1848543,48.39574918,"Region_10",39.64053551,"No","MAN_MADE",8.691569116,714.72,17020008,"NLA_WA-10083","XER","Good","Poor","Poor","Mesotrophic",26.9779322035839,8.2744342114657e-05,5.35446562433069e-06,2.14178624973228e-07,3.06711209333029e-06,0.00100499583680266,5.56864424930392e-06,"Xeric",2.176,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","MESOTROPHIC (2-7 ug/L))"
"93",1000135,0.82,27,0.015,NA,6.1,NA,"NLA12_WI-107",1,2012-08-08,"PROB",-89.3528689,43.54654689,"Region_5",19.6240585,"Yes","NATURAL",183.5186635,237.25,4030201,"NLA_WI-10019","TPL","Fair","Good","Good","Eutrophic",67.1581797417693,5.85421574926822e-05,1.07089312486614e-06,NA,8.71705542314925e-07,0.000507910074937552,NA,"Temperate Plains",20.4,"EUTROPHIC (25-100 ug/L)","EUTROPHIC (0.75 to 1.4 mg/L)","EUTROPHIC (7 to 30 ug/L)"
"94",1000136,0.64,16,0.0098,0,6.82,0.0098,"NLA12_WA-111",1,2012-08-09,"PROB",-120.1596049,47.91608833,"Region_10",20.87943929,"No","MAN_MADE",76.6528835,375.52,17020009,"NLA_WA-10052","XER","Good","Fair","Good","Oligotrophic",88.452236733062,4.56914399942886e-05,6.99650174912544e-07,0,5.16566247297733e-07,0.000567860116569525,6.99650174912544e-07,"Xeric",1.568,"MESOTROPHIC (10-25 ug/L)","MESOTROPHIC (0.35-0.75 mg/L)","OLIGOTROPHIC (<= 2 ug/L)"
"95",1000137,0.29,134,0.031,0.004,2.89,0.035,"NLA12_ID-214",1,2012-08-08,"PROB",-113.92408,42.1873061,"Region_10",5.355105547,"No","MAN_MADE",407.3951506,1444.65,17040211,"NLA_ID-10163","XER","Poor","Good","Poor","Eutrophic",4.78566206205,2.0703933747412e-05,2.21317912472335e-06,2.85571499964304e-07,4.32624232111852e-06,0.000240632805995004,2.49875062468766e-06,"Xeric",8.72,"HYPEREUTROPHIC (>100 ug/L)","OLIGOTROPHIC (<= 0.35 mg/L)","EUTROPHIC (7 to 30 ug/L)"
